Class name	Fall	Spring	Summer
GLBL 501	4	0	0
GLBL 502	1	3	0
GLBL 503	2	0	1
GLBL 504	2	0	0
GLBL 505	0	2	0
GLBL 506	0	2	0
GLBL 507	4	0	0
GLBL 510	3	0	0
GLBL 512	0	3	0
GLBL 513	0	3	0
GLBL 514	3	0	0
GLBL 515	0	2	0
GLBL 519	4	2	0
GLBL 520	2	3	0
GLBL 521	2	3	0
GLBL 523	2	0	0
GLBL 524	0	1	0
GLBL 525	0	1	0
GLBL 531	2	0	0
GLBL 532	2	0	0
GLBL 542	2	0	0
GLBL 543	2	0	0
GLBL 551	1	0	0
GLBL 552	3	0	0
GLBL 553	3	0	0
GLBL 554	1	0	0
GLBL 573	0	1	3
