Class name	Fall	Spring	Summer
SOSC 007	0	0	0
SOSC 221	3	2	0
SOSC 238	0	1	0
SOSC 250	2	1	0
SOSC 300	0	1	0
SOSC 301	1	2	0
SOSC 302	1	0	0
SOSC 303	1	0	0
SOSC 322	4	0	0
SOSC 323	0	4	0
SOSC 330	0	0	0
SOSC 405	1	1	0
SOSC 406	0	1	0
SOSC 423	5	0	0
SOSC 424	0	6	0
SOSC 444	4	3	0
SOSC 464	0	2	0
SOSC 477	0	0	0
